,Conversation,name,Speaker,Transcript,English Translation,LID_tags,Language from LID tool,Type of code-switching,Length of turn,Direction of code-switches,Number of code-switches,Start of code-switches,Length of code-switched segments,Minimum pitch,Maximum pitch,Mean pitch,Std Dev Pitch,Minimum intensity,Maximum intensity,Mean intensity,Std Dev Intensity,Jitter,Shimmer,HNR
5581,train_884,train_884_3.wav,MONISHA,"haan, or nhi to kya","yes, and if not then what","['HI', 'OTHER', 'EN', 'HI', 'EN', 'HI']",CSW,-1,5,-1,0,-1,-1,84.83289841933181,484.0994460557563,230.7218350663696,89.65574215458966,43.445693270047784,76.28693120809803,62.81127238419688,6.765344868549949,0.03348207810351739,0.13664169823682307,8.322235906217763
5582,train_884,train_884_4.wav,SAHIL,"nhi nhi tumhara koi bharosa nhi, pichli baar tumne idli banai thi yaad hai, wo abhi bhi me paper weight ke jese use kar rha hun.","No no you don't trust me, remember the last time you made idli, I am still using it like a paper weight.","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'EN', 'EN', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I,26,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",4,"[17, 20, 21, 22]","[3, 1, 1, 4]",86.1774586488174,278.6595701415224,201.70986572977534,31.748153479251993,40.21628608722228,75.60908720357124,64.09262979203575,6.826793325374143,0.02738761558239941,0.1634295159885845,8.149031955580211
5590,train_887,train_887_0.wav,MONISHA,Tumne jo mujh se itne confidently kaha tha ki maine tumhaari favourite kitaab raddi vaale ko bech di hogi...,What you told me so confidently that I must have sold your favorite book to the scrap dealer...,"['HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I,19,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",4,"[5, 6, 11, 12]","[1, 5, 1, 7]",78.98909840248983,562.3704231951316,350.1228108315117,118.98311926037839,33.20300130031568,72.51402921570592,60.740818364257706,9.309656627795302,0.021272445497423742,0.12353219555675735,10.83158261211619
5591,train_887,train_887_1.wav,SAHIL,Mili?,found?,"['HI', 'OTHER']",HI,-1,1,-1,0,-1,-1,119.63607466208533,499.95309584327924,211.99054091242752,103.86067670134787,35.49052309699364,71.08255810892132,59.81687609016079,10.315499704487566,0.03901882529544851,0.14915065276490835,7.9875330171907475
5592,train_887,train_887_3.wav,SAHIL,Good!,Good!,"['EN', 'OTHER']",EN,-1,1,-1,0,-1,-1,75.21538554211365,423.08933213307915,243.9846435170961,126.99945288953543,35.03989750469955,66.41712796644211,55.405879765143276,8.253173044797919,0.02584182445787967,0.14001664090641955,6.341934264201443
5593,train_887,train_887_4.wav,MONISHA,"Ye dekho. Umm, thodi si kutar liye chuhonne, lekin mil gaye.","See this. Um, we fought a little bit, but we got it.","['HI', 'HI', 'OTHER', 'EN', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'EN', 'HI', 'OTHER']",CSW,-1,11,-1,0,-1,-1,68.32910035578485,464.8848603521353,246.51340660973452,123.68730594762833,34.89666842760188,71.3046122590574,59.27362049974573,8.353779002360172,0.031034079097919005,0.12064333070485546,9.00247273409598
5594,train_887,train_887_5.wav,SAHIL,"Monisha! Monisha, meri ye novel padani baki thi. Ab iska end chuhon se puchana padega.","Monisha! Monisha, this novel of mine was yet to be published. Now we will have to ask the rats to end this.","['HI', 'OTHER', 'HI', 'OTHER', 'HI', 'EN', 'EN', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'HI', 'EN', 'HI', 'EN', 'HI', 'HI', 'OTHER']",CSW,I,15,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",8,"[3, 5, 8, 9, 10, 11, 12, 13]","[2, 3, 1, 1, 1, 1, 1, 2]",70.57367891320229,328.95256307006474,182.45823312385576,53.723020868500875,10.524218059464204,72.04206267102,60.60731166687102,15.059346127970192,0.02476701052645698,0.11063002052340497,7.637051679215465
5615,train_894,train_894_0.wav,MAYA,"I rest my case Indravardhan. hase donon, huh? Achcha Ab To please kachra bahar fenk do","Rest my case Indravardhan. Both laughed, huh? ok now please throw the garbage out","['EN', 'EN', 'EN', 'EN', 'HI', 'OTHER', 'HI', 'HI', 'OTHER', 'EN', 'OTHER', 'HI', 'EN', 'EN', 'EN', 'HI', 'HI', 'HI', 'EN']",CSW,I,16,"['EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN']",6,"[4, 7, 8, 9, 12, 15]","[3, 1, 1, 3, 3, 1]",112.76091088585552,592.3880283545471,289.2556013308595,120.04971234542664,18.087479951071437,71.36354914410285,57.876893999972324,12.207423530078126,0.01991641241096477,0.14503341420404334,9.60268040087636
5616,train_894,train_894_1.wav,INDRAVARDHAN,"Ok Maya, chalo Monisha Tumhe bahar fenk aau","Ok Maya, come on Monisha, throw you out","['EN', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI']",CSW,O,8,['EN > HI'],1,[1],[7],83.16925154020662,569.3311330596197,263.41235612038923,102.3184109794475,18.120132299486247,70.0096476759733,60.3280516499217,12.692381084681479,0.01873290726615387,0.15975171150298498,8.694826655002693
5617,train_894,train_894_2.wav,MAYA,"ha ha ha, Indravardhan you are so funny","ha ha ha, Indravardhan you are so funny","['EN', 'EN', 'EN', 'OTHER', 'HI', 'EN', 'EN', 'EN', 'EN']",CSW,-1,8,-1,0,-1,-1,76.08374449718758,522.7748060065184,343.4010594529779,106.14112243516061,34.35915918890059,70.12558237686046,59.83465656757369,8.1031385925703,0.01762137606860313,0.16755914056803656,10.431633620009434
5618,train_894,train_894_3.wav,INDRAVARDHAN,"Haila, sahil! tumhare Diwali lunch per hai na Maiya Ko keede, makode aur mukhiya khilana","Move, Sahil! Is it important to feed insects, spiders and heads to your mother during your Diwali lunch?","['HI', 'OTHER', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'EN', 'HI', 'EN', 'HI', 'EN', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI']",CSW,I,15,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",6,"[4, 6, 7, 8, 9, 10]","[2, 1, 1, 1, 1, 5]",97.59101670961623,467.2075489642478,184.3796268042494,58.4233925871167,15.690821278720907,66.83170488717856,57.22853079680918,14.442329319697185,0.020448979415617505,0.1468572836501683,7.559576678349838
5629,train_89,train_89_0.wav,INDRAVARDHAN,"Tune notice nahi kiya, aajkal mai doodh peene lag gaya hu, salad chabama mujhe achchha lagta hai, Radhabai mujhe Madhubaala ki yaad dilati hai.","Haven't you noticed, these days I have started drinking milk, I like to chew salad, Radhabai reminds me of Madhubala.","['EN', 'EN', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I,24,"['EN > HI', 'HI > EN', 'EN > HI']",3,"[2, 10, 12]","[8, 2, 12]",71.93002253270353,433.47610094984134,136.8570562701687,47.96407813004281,19.67359220607467,69.0273223247571,57.63209092041648,11.081463539909095,0.030659595227918255,0.1310478122313875,8.625916389434973
5630,train_89,train_89_1.wav,INDRAVARDHAN,Pyaar nahi to aur kya hai yaar!,"If not love then what else is there, friend!","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1,7,-1,0,-1,-1,92.7703718483845,141.47617162850847,104.00031641679378,11.758094648316032,32.436289393439374,69.1949748371916,58.89037817096272,9.92949549984388,0.03967151910612463,0.15436057826495514,2.962203848621767
5631,train_89,train_89_2.wav,SAHIL,Paagal pan hai!,This is madness!,"['HI', 'HI', 'HI', 'OTHER']",HI,-1,3,-1,0,-1,-1,78.69326787292906,335.70865431117585,159.31372193253196,70.08244834487967,18.139982549221777,67.19903547481536,57.88443368389436,13.574569234928815,0.04101657712592779,0.13331203498861577,4.830078550107525
5632,train_89,train_89_3.wav,INDRAVARDHAN,To ho jaane de mujhe paagal!,So let me go crazy!,"['EN', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,-1,6,-1,0,-1,-1,75.2577857138923,560.6685319894674,210.86964429204664,94.47651648616686,16.638089724012083,69.49808025804951,60.81743034753827,17.610043046071098,0.029337597160873953,0.13976076160582301,6.527747932129136
5633,train_8,train_8_2.wav,MAYA,"Aur, surprising thing is, apani building vaale, has rahe the aise jokes pe.","And, the surprising thing is, the people in our building were laughing at such jokes.","['HI', 'OTHER', 'EN', 'EN', 'EN', 'OTHER', 'HI', 'EN', 'HI', 'OTHER', 'EN', 'HI', 'EN', 'HI', 'EN', 'HI', 'OTHER']",CSW,"A, I",13,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",10,"[1, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[3, 1, 1, 1, 1, 1, 1, 1, 1, 1]",94.73887269838872,414.19454705397527,255.28745183848162,82.5724835592818,30.785970036296863,71.72952909123856,60.5498480492933,9.113537153464206,0.03002333131197466,0.15003604713850688,7.574618516054937
5634,train_8,train_8_3.wav,ROSESH,"Momma, kisi ne sach hi kaha hai, laughter is the best medicine.","Mother, someone has rightly said, laughter is the best medicine.","['EN', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER', 'EN', 'EN', 'EN', 'EN', 'EN', 'OTHER']",CSW,A,12,"['EN > HI', 'HI > EN', 'EN > HI', 'HI > EN']",4,"[1, 4, 5, 7]","[3, 1, 2, 5]",85.2543263256231,282.5421140637755,148.08758698827845,38.46294375156371,26.763387866765477,72.53787223523746,63.23912889537094,10.660808742291882,0.029242261278125573,0.12860164402237642,8.341646466759773
5635,train_8,train_8_4.wav,MAYA,Jab laughter classy ho tab.,When laughter is classy.,"['HI', 'EN', 'EN', 'HI', 'HI', 'OTHER']",CSW,I,5,"['HI > EN', 'EN > HI']",2,"[1, 3]","[2, 2]",79.7032073652363,335.81925465387025,234.51041493106524,41.43620902283432,23.604853713106266,71.44283841164155,62.01059510019337,14.369064432033676,0.022318259601022874,0.1379929721358449,9.512755652180822
5636,train_8,train_8_5.wav,MAYA,"Middle class is just..., noise! 'Hahaha' kar ke hasate hai, Monisha ke C-grade jokes par.","The middle class is just..., noise! Laughs 'Hahaha' at Monisha's first-grade jokes.","['EN', 'EN', 'EN', 'EN', 'OTHER', 'EN', 'OTHER', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'HI', 'OTHER']",CSW,"A, I",15,"['EN > HI', 'HI > EN', 'EN > HI']",3,"[5, 12, 13]","[7, 1, 2]",79.69788475571957,547.4544034759316,231.301457493728,80.04554027937262,24.755862980276426,72.86217850804199,62.69960842455718,11.991917819860259,0.03403687650472514,0.14578317057289975,8.560304889791404
5645,train_903,train_903_0.wav,ROSESH,Koi achchhi kitaab hai kya?,Is there any good book?,"['HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1,5,-1,0,-1,-1,116.71764587298168,277.94444153767296,170.0545365973109,34.545172054595845,15.073590268708873,71.82896429133899,62.94645042071524,16.666952060098946,0.02698659724069456,0.11584689556411794,8.306347670537004
5646,train_903,train_903_1.wav,SAHIL,Kal laa ke du mai?,Should I bring it tomorrow?,"['HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1,5,-1,0,-1,-1,87.13370021970383,371.7312359084985,231.7182257747283,75.21835525380409,13.910930356050022,70.65660587445468,58.347760149440184,16.820838471325224,0.02800070225843307,0.16247228310821465,7.080196919884861
5647,train_903,train_903_2.wav,ROSESH,Kaunsi?,Which one?,"['HI', 'OTHER']",HI,-1,1,-1,0,-1,-1,81.22047204637842,371.83076519128645,202.06894646282387,85.86847114840293,14.039752651502996,74.95563924284401,62.48014705328595,18.670353903172423,0.02624906449377457,0.13281268297301935,8.112854143780774
5648,train_903,train_903_3.wav,SAHIL,How to not disturb your elder brother at 3:30 am!,How to not disturb your elder brother at 3:30 am!,"['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'OTHER', 'EN', 'EN', 'OTHER']",EN,-1,10,-1,0,-1,-1,91.07619903736189,501.2147306200491,270.3121662673941,73.87510463075319,17.228029422763417,75.9230800290077,64.20130515466674,12.554130239461099,0.023096669587024728,0.13953265009930257,11.515248133572843
5665,train_908,train_908_0.wav,KISMI,"Sorry Sahil bhai, actually mujhe thodi madad chaahie thi...","Sorry Sahil Bhai, actually I needed some help...","['EN', 'HI', 'HI', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I,9,"['EN > HI', 'HI > EN', 'EN > HI']",3,"[1, 3, 4]","[2, 1, 5]",114.07113896917939,388.1151004106652,286.04494892980335,49.52098970253424,8.364845799793823,72.3140932240708,61.92981893004961,14.313633236962042,0.018887572192479857,0.12830537082029342,10.342954255607879
5666,train_908,train_908_1.wav,SAHIL,Kaisi?,How?,"['HI', 'OTHER']",HI,-1,1,-1,0,-1,-1,146.99294354677463,344.2269860078819,253.78758752235765,58.84043383642857,6.203586602481114,69.18937459188001,59.360686395342164,22.118526799441007,0.014536122403747118,0.08598769019578453,12.30023153845722
5667,train_908,train_908_2.wav,KISMI,"Vo, mujhe rail gaadi ki awaaj sunni thi...","Well, I wanted to hear the sound of the train...","['HI', 'OTHER', 'HI', 'EN', 'HI', 'HI', 'HI', 'EN', 'HI', 'OTHER']",CSW,-1,8,-1,0,-1,-1,75.91079344528988,635.3727595194629,333.6356549645973,138.43516812723308,28.850129813671124,71.10520478190806,62.72562030025036,9.204988884011055,0.016801142321557556,0.09582806404022157,11.873202501828745
5668,train_908,train_908_3.wav,SAHIL,Alka Yagnik ya Udit Narayan ki awaaj to nahi chalegi na...,"The voice of Alka Yagnik or Udit Narayan will not work, right?","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'EN', 'OTHER']",CSW,-1,11,-1,0,-1,-1,87.9680314454516,305.70269795020374,211.39474102643382,36.207708849868446,34.84607863537562,73.35843946139718,64.60403556629528,7.657684967485753,0.02204410219455131,0.13297577476596079,11.387452568132032
5677,train_914,train_914_0.wav,SAHIL,"Mom listen to me, Monisha apni harkaton se vakai bohot sharminda hai.. Aur usne promise kiya hai ki vo aap ko dobaara upset nai karegi.","Mom, listen, Monisha is really ashamed of her actions.. and she has promised that she will not upset you again.","['EN', 'EN', 'EN', 'EN', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER']",CSW,"A, I",25,"['EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",7,"[4, 7, 8, 14, 15, 22, 23]","[3, 1, 6, 1, 7, 1, 2]",75.75118328849979,565.3007500855401,177.33644685810108,66.49433363837962,13.272472135627366,74.94153374877261,61.826176111135176,21.606658334806706,0.034328886007961405,0.13203342590678652,8.134770190873693
5678,train_914,train_914_1.wav,MAYA,Zinda rehte hue?,While alive?,"['HI', 'HI', 'HI', 'OTHER']",HI,-1,3,-1,0,-1,-1,130.00385305508541,355.0135808609484,282.5679843949346,80.60204571184751,15.268335623298448,71.28896794618971,59.7822499353045,20.708332757204087,0.013370785165330322,0.10487504829927433,13.817193913476176
5679,train_914,train_914_2.wav,SAHIL,"Umm, halanki, Monisha to sharam ke maare kareeb kareeb mar chuki hai...","Um, though, Monisha is almost dying of shame...","['EN', 'OTHER', 'HI', 'OTHER', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,-1,12,-1,0,-1,-1,82.0061803367175,584.1334668975303,222.182013826686,89.28059619746574,4.370594198307836,73.36446041132967,62.65586187884828,17.262579224362085,0.023951207944872172,0.1116926048509887,10.129734640415577
5680,train_914,train_914_3.wav,MAYA,Phir se bolo ye! Phir se bolo please!,Say it again! Say it again please!,"['HI', 'HI', 'HI', 'EN', 'OTHER', 'HI', 'EN', 'HI', 'EN', 'OTHER']",CSW,O,8,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN']",5,"[3, 4, 5, 6, 7]","[1, 1, 1, 1, 1]",167.24214276549193,364.688834508441,276.40867505408966,44.335735067066416,19.119128021299893,74.43946110056339,64.68457753724955,14.036698795798053,0.018983898821904065,0.12593418253004512,7.723091773722862
5706,train_925,train_925_0.wav,ROSESH,Pch. maine ek naya naatak likha hai. Usame mai doodh bana hu.,Pach. I have written a new play. I am made of milk in that.,"['EN', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'EN', 'OTHER']",CSW,-1,12,-1,0,-1,-1,90.73452750692555,310.17828818076885,160.7170218278596,38.701028759078106,21.5743332179672,67.91786503471877,59.94502833479793,11.64176267501283,0.02049538550531285,0.11688115766901118,8.78612591738972
5707,train_925,train_925_1.wav,INDRAVARDHAN,"Gaay ka, ya bhais ka? Hahaha.","Cow's, or buffalo's? Hahaha.","['HI', 'HI', 'OTHER', 'EN', 'HI', 'HI', 'OTHER', 'HI', 'OTHER']",CSW,-1,6,-1,0,-1,-1,133.3936524966863,589.2465995399201,308.4056078121098,96.4478730974836,17.11937160045333,67.1242411512734,56.05276888383064,15.331848251247049,0.029666048426985815,0.12910293354033306,6.189288238612647
5708,train_925,train_925_2.wav,INDRAVARDHAN,"Anyway, ye role tumase behatar aur koi nahi kar sakata.","Anyway, no one can do this role better than you.","['EN', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,O,10,['EN > HI'],1,[2],[8],93.45709939732826,585.4919268697809,229.27346177699508,62.064335461499205,15.736259567855024,68.1377701568056,57.80779095789384,15.644656062883916,0.020261021709326994,0.1412844128814932,8.870881215390073
5709,train_925,train_925_3.wav,ROSESH,Hai na dad!,Isn't it dad!,"['HI', 'EN', 'EN', 'OTHER']",CSW,I,3,['HI > EN'],1,[1],[2],123.2140873246164,312.9855098340233,205.42503033205486,47.47045405258332,15.924770911454965,70.07284405776255,59.23837720120294,14.262562513878228,0.017318743763627815,0.1208156883382737,9.09734242133963
5710,train_925,train_925_4.wav,INDRAVARDHAN,"Hmm. Kyu ki I hate milk, mujhe doodh bilkul pasand nahi hai!","Hmm. Because I Hate Milk, I don't like milk at all!","['HI', 'OTHER', 'HI', 'HI', 'EN', 'EN', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I,12,"['HI > EN', 'EN > HI']",2,"[3, 5]","[2, 7]",98.84706000592941,342.9492897875809,185.6586891508473,62.8015661338391,32.74997040761666,71.26404601972384,56.75739803661763,7.577199577193189,0.027200579086511512,0.15425868436752935,5.5994611971263994
5715,train_92,train_92_0.wav,MADHUSUDAN,"Na re na. Kisane kaha ki tumhe jaundice hai? Nahi, nahi, nahi.","Na re no. Who said you have jaundice? No, no, no.","['EN', 'EN', 'EN', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'OTHER', 'HI', 'OTHER', 'HI', 'OTHER', 'HI', 'OTHER']",CSW,I,12,"['EN > HI', 'HI > EN', 'EN > HI']",3,"[3, 7, 8]","[4, 1, 4]",87.19459441401828,597.6167908749705,229.60309916497485,105.07490245796417,18.041811871135685,72.72356175986516,61.69774842357719,10.141990995824763,0.024413948605790634,0.16948824679731783,5.2837725592680895
5716,train_92,train_92_1.wav,MADHUSUDAN,"Baba, idhar dekho. Aisa, mera tarah aankhe upar karo.","Father, look here. Like, raise your eyes like me.","['HI', 'OTHER', 'HI', 'HI', 'OTHER', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1,9,-1,0,-1,-1,81.94061849277566,585.5398268132583,261.1901288797147,126.64097851503307,26.750978125484238,71.39066845165544,59.85276896446522,9.267652868365495,0.022090742905836017,0.14992424946817806,6.850978891325638
5717,train_92,train_92_2.wav,SIDDHARTH,I give up!,I give up!,"['EN', 'EN', 'EN', 'OTHER']",EN,-1,3,-1,0,-1,-1,180.48859012115182,569.6512122423937,291.3846062775586,83.58825094269416,34.335160973045355,67.86533687158921,61.087636662543716,8.817305655020668,0.025335060111809093,0.17511626923204252,8.301294691227675
5718,train_92,train_92_3.wav,MADHUSUDAN,"Nahi, isako jaundice nahi hai.","No, he does not have jaundice.","['HI', 'OTHER', 'HI', 'EN', 'HI', 'HI', 'OTHER']",CSW,I,5,"['HI > EN', 'EN > HI']",2,"[2, 3]","[1, 2]",102.63270378727486,413.92362417617386,235.21529263741846,71.0562530525669,42.26615029657892,70.68913458960972,61.72682789775842,6.234270494747886,0.02593137372913275,0.12466610865728135,5.64437488176496
5791,train_959,train_959_0.wav,INDRAVARDHAN,scotch le na,take scotch,"['EN', 'HI', 'HI']",CSW,I,3,['EN > HI'],1,[1],[2],138.72075703205758,581.4758785064942,452.76679223930995,165.39700012363602,35.32086042426002,66.40071543898289,52.80513301671035,5.950385860234272,0.01834167736883358,0.20183439057649533,5.658119857648535
5792,train_959,train_959_1.wav,SAHIL,maine already champagne pour kar li hai,I have already poured the champagne,"['EN', 'EN', 'EN', 'EN', 'HI', 'HI', 'HI']",CSW,I,7,['EN > HI'],1,[4],[3],93.00831349173522,329.39263130351986,141.7634598344126,35.12933096382888,32.77889661814958,66.3567730979976,56.21036329959299,7.763620759335791,0.02690017779567971,0.14512587462188223,7.613681546178027
5793,train_959,train_959_2.wav,INDRAVARDHAN,wo toh mei dekh raha hun par tujhe zyada kya pasand hai scotch yaa champagne?,"I can definitely see that but what do you like more, Scotch or Champagne?","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'EN', 'OTHER']",CSW,I,15,"['HI > EN', 'EN > HI', 'HI > EN']",3,"[12, 13, 14]","[1, 1, 1]",77.20978023156734,428.32240120730404,186.92201569832304,108.17193009592539,38.34328060889274,71.15832528121497,55.719473609983396,5.6065804380910595,0.03854325912928162,0.16920673437084702,5.031800749737021
