utt_id,file_id,speaker,speaker_nationality_mode,prev_speaker,interlocutor_nationality,nationality_match,condition
UI15FAZ_0101_748.915_750.174,UI15FAZ_0101,15,malaysian,15,malaysian,same,monolingual_EN
UI15FAZ_0101_752.781_756.934,UI15FAZ_0101,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0101_759.872_764.018,UI15FAZ_0101,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0101_766.617_771.157,UI15FAZ_0101,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0101_771.897_775.470,UI15FAZ_0101,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0101_782.726_783.384,UI15FAZ_0101,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0101_788.074_788.559,UI15FAZ_0101,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0101_791.298_791.717,UI15FAZ_0101,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0101_795.213_801.186,UI15FAZ_0101,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0101_805.820_807.975,UI15FAZ_0101,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0101_808.304_811.030,UI15FAZ_0101,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0101_812.354_813.119,UI15FAZ_0101,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0101_816.732_826.505,UI15FAZ_0101,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0101_828.265_828.536,UI15FAZ_0101,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0101_836.929_838.451,UI15FAZ_0101,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0101_844.710_849.112,UI15FAZ_0101,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0101_850.650_851.455,UI15FAZ_0101,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0101_862.659_865.710,UI15FAZ_0101,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0101_868.232_871.004,UI15FAZ_0101,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0101_871.662_876.039,UI15FAZ_0101,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0101_876.853_882.027,UI15FAZ_0101,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0101_883.343_884.751,UI15FAZ_0101,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0101_885.812_893.209,UI15FAZ_0101,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0101_895.707_903.514,UI15FAZ_0101,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0101_904.624_906.417,UI15FAZ_0101,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0101_908.952_912.337,UI15FAZ_0101,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0101_913.045_914.517,UI15FAZ_0101,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0101_915.241_918.240,UI15FAZ_0101,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0101_919.185_921.134,UI15FAZ_0101,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0101_923.964_925.561,UI15FAZ_0101,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0101_927.387_928.711,UI15FAZ_0101,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0101_931.409_935.655,UI15FAZ_0101,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0101_937.958_940.286,UI15FAZ_0101,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0101_940.286_940.697,UI15FAZ_0101,15,malaysian,15,malaysian,same,monolingual_EN
UI15FAZ_0101_940.697_948.398,UI15FAZ_0101,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0101_950.372_950.651,UI15FAZ_0101,15,malaysian,15,malaysian,same,monolingual_EN
UI15FAZ_0101_951.638_954.360,UI15FAZ_0101,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0101_955.569_956.531,UI15FAZ_0101,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0101_958.424_959.987,UI15FAZ_0101,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0101_963.797_966.536,UI15FAZ_0101,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0101_969.382_974.450,UI15FAZ_0101,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0101_976.120_980.810,UI15FAZ_0101,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0101_981.501_990.246,UI15FAZ_0101,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0101_991.520_993.749,UI15FAZ_0101,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0101_995.271_999.352,UI15FAZ_0101,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0101_1000.035_1005.183,UI15FAZ_0101,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0101_1011.148_1011.748,UI15FAZ_0101,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0101_1015.541_1016.413,UI15FAZ_0101,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0101_1019.111_1019.621,UI15FAZ_0101,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0101_1022.349_1029.712,UI15FAZ_0101,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0101_1030.765_1035.083,UI15FAZ_0101,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0101_1036.161_1044.077,UI15FAZ_0101,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0101_1051.272_1051.865,UI15FAZ_0101,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0101_1052.202_1054.554,UI15FAZ_0101,15,malaysian,15,malaysian,same,monolingual_EN
UI15FAZ_0101_1058.138_1061.864,UI15FAZ_0101,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0101_1068.766_1071.204,UI15FAZ_0101,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0101_1071.870_1079.184,UI15FAZ_0101,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0101_1079.184_1079.603,UI15FAZ_0101,15,malaysian,15,malaysian,same,monolingual_EN
UI15FAZ_0101_1079.603_1081.084,UI15FAZ_0101,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0101_1081.767_1087.452,UI15FAZ_0101,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0101_1088.899_1091.614,UI15FAZ_0101,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0101_1096.665_1099.697,UI15FAZ_0101,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0101_1100.429_1102.033,UI15FAZ_0101,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0101_1105.798_1106.316,UI15FAZ_0101,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0101_1111.210_1111.934,UI15FAZ_0101,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0101_1114.378_1116.912,UI15FAZ_0101,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0101_1121.643_1122.169,UI15FAZ_0101,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0101_1155.186_1157.107,UI15FAZ_0101,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0101_1163.315_1168.652,UI15FAZ_0101,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0101_1175.333_1178.293,UI15FAZ_0101,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_0.000_7.539,UI15FAZ_0102,15,malaysian,,,different,monolingual_EN
UI15FAZ_0102_7.539_18.539,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_23.203_23.878,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_32.582_33.650,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_41.558_42.452,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_46.484_53.871,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_53.871_57.665,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_61.137_63.133,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_68.381_76.203,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_77.385_79.416,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_79.416_84.645,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_EN
UI15FAZ_0102_84.645_93.113,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_93.113_101.339,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_109.611_119.778,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_119.778_129.631,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_132.184_135.057,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_135.057_145.230,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_145.230_147.514,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_149.756_157.276,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_157.276_161.666,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_161.666_168.346,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_169.547_171.771,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_171.771_175.143,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_175.143_179.258,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_180.213_187.223,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_189.105_193.966,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_197.761_203.933,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_203.933_216.708,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_217.270_220.392,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_220.392_228.241,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_228.241_231.187,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_231.975_241.454,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_241.454_246.491,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_246.491_256.356,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_256.356_260.271,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_262.782_266.552,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_273.365_274.963,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_275.372_283.628,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_283.628_289.676,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_289.676_295.746,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_299.856_305.243,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_305.243_324.625,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_324.625_328.618,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_328.618_335.440,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_335.440_343.174,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_343.174_349.218,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_349.218_350.354,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_350.354_372.862,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_372.862_377.147,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_377.147_385.193,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_385.193_393.319,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_393.319_402.447,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_402.447_415.904,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_415.904_421.786,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_421.786_431.346,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_431.346_442.862,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_442.862_453.942,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_467.028_477.892,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_477.892_481.371,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_481.371_486.277,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_501.593_506.761,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_511.286_512.960,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_512.960_526.287,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_526.287_528.163,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_528.163_543.092,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_543.092_547.095,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_550.361_553.070,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_553.070_554.056,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_554.056_559.407,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_563.806_566.011,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_566.011_569.861,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_575.639_582.200,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_582.200_586.370,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_586.370_600.601,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_600.601_605.781,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_610.684_616.131,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_616.131_620.012,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_620.012_626.123,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_626.123_627.999,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_627.999_643.462,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_643.462_652.643,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_652.643_658.346,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_658.346_666.346,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_667.958_671.398,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_678.746_686.409,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_686.409_708.438,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_708.438_715.924,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_715.924_724.341,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_724.341_732.231,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_733.608_739.186,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_739.186_744.688,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_745.758_753.429,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_753.429_763.624,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_765.957_775.288,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_775.288_783.706,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_783.706_793.668,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_793.668_800.541,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_800.541_807.366,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_813.874_824.951,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_824.951_831.862,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_831.862_836.149,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_EN
UI15FAZ_0102_836.149_851.310,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_851.310_856.739,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_859.125_863.875,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_863.875_874.005,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_874.005_879.404,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_879.404_883.725,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_883.725_894.470,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_894.470_910.944,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_910.944_914.033,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_914.033_917.844,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_917.844_927.244,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_927.244_933.553,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_933.553_943.868,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_943.868_953.205,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_957.276_966.221,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_966.221_977.703,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_977.703_986.774,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_986.774_987.730,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_EN
UI15FAZ_0102_987.730_993.116,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_993.116_1002.070,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_1002.070_1008.278,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_1011.374_1025.234,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_1025.234_1033.065,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_1033.065_1045.025,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_1048.166_1056.353,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_1056.353_1064.654,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_1064.654_1069.664,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_1069.664_1072.051,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_1072.051_1078.178,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_1082.690_1088.930,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_1088.930_1093.238,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_1093.238_1100.761,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_1100.761_1111.432,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_1112.285_1118.166,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_1122.016_1127.498,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_1127.498_1142.164,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_1143.205_1155.550,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_1155.550_1160.080,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_1160.080_1165.881,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_1165.881_1172.501,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0102_1172.501_1175.880,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_EN
UI15FAZ_0102_1175.880_1185.894,UI15FAZ_0102,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0102_1185.894_1191.861,UI15FAZ_0102,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0103_0.000_8.550,UI15FAZ_0103,15,malaysian,,,different,code_switched
UI15FAZ_0103_8.550_15.540,UI15FAZ_0103,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0103_15.540_29.776,UI15FAZ_0103,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0103_29.776_37.832,UI15FAZ_0103,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0103_41.576_43.019,UI15FAZ_0103,15,malaysian,15,malaysian,same,monolingual_EN
UI15FAZ_0103_46.742_59.133,UI15FAZ_0103,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0103_61.163_78.122,UI15FAZ_0103,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0103_78.122_95.774,UI15FAZ_0103,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0103_96.887_98.263,UI15FAZ_0103,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0103_101.795_103.015,UI15FAZ_0103,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0103_103.015_109.989,UI15FAZ_0103,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0103_110.702_111.793,UI15FAZ_0103,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0103_112.909_114.571,UI15FAZ_0103,15,malaysian,15,malaysian,same,monolingual_EN
UI15FAZ_0103_114.571_122.145,UI15FAZ_0103,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0103_122.145_131.675,UI15FAZ_0103,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0103_131.675_133.686,UI15FAZ_0103,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0103_133.686_138.409,UI15FAZ_0103,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0103_139.494_140.559,UI15FAZ_0103,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0103_146.049_147.535,UI15FAZ_0103,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0103_147.535_156.791,UI15FAZ_0103,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0103_157.997_169.053,UI15FAZ_0103,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0103_170.153_173.092,UI15FAZ_0103,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0103_174.773_177.780,UI15FAZ_0103,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0103_177.780_190.617,UI15FAZ_0103,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0103_192.279_196.096,UI15FAZ_0103,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0103_197.239_206.158,UI15FAZ_0103,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0103_209.022_212.113,UI15FAZ_0103,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0103_213.319_226.979,UI15FAZ_0103,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0103_227.834_242.927,UI15FAZ_0103,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0103_242.927_248.562,UI15FAZ_0103,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0103_248.562_258.383,UI15FAZ_0103,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0103_258.383_276.378,UI15FAZ_0103,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0103_276.378_288.045,UI15FAZ_0103,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0103_293.425_304.185,UI15FAZ_0103,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0103_304.185_313.532,UI15FAZ_0103,15,malaysian,15,malaysian,same,code_switched
UI15FAZ_0103_313.532_331.960,UI15FAZ_0103,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0103_331.960_341.507,UI15FAZ_0103,15,malaysian,15,malaysian,same,monolingual_ZH
UI15FAZ_0103_350.274_353.909,UI15FAZ_0103,15,malaysian,15,malaysian,same,monolingual_ZH
